2026-03-26 20:40:42.967 | INFO     | __main__:main:290 - Saving wandb logs to logs_rl/wsdpt_teacher_BTFv8q8_zi_debug/loco_manip/walk_stand_place_grasp_turn_homie_walk_stand_place_grasp_turn_homie-20260326_204037/.wandb
2026-03-26 20:40:42.969 | DEBUG    | logging:callHandlers:1706 - Using selector: EpollSelector
2026-03-26 20:40:42.988 | DEBUG    | logging:callHandlers:1706 - Popen(['git', 'version'], cwd=/home/ziwang/projects/gr00t-wsg-teleop, stdin=None, shell=False, universal_newlines=False)
2026-03-26 20:40:42.991 | DEBUG    | logging:callHandlers:1706 - Popen(['git', 'version'], cwd=/home/ziwang/projects/gr00t-wsg-teleop, stdin=None, shell=False, universal_newlines=False)
2026-03-26 20:40:42.994 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:42.994 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:42.995 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:42.995 | DEBUG    | logging:callHandlers:1706 - Popen(['git', 'rev-parse', '--show-toplevel'], cwd=/home/ziwang/projects/gr00t-wsg-teleop, stdin=None, shell=False, universal_newlines=False)
2026-03-26 20:40:43.003 | DEBUG    | logging:callHandlers:1706 - Starting new HTTPS connection (1): api.wandb.ai:443
2026-03-26 20:40:43.120 | DEBUG    | logging:callHandlers:1706 - https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-03-26 20:40:43.237 | DEBUG    | logging:callHandlers:1706 - https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2026-03-26 20:40:43.489 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:43.489 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:43.489 | DEBUG    | logging:callHandlers:1706 - sys.platform='linux', git_executable='git'
2026-03-26 20:40:43.492 | DEBUG    | logging:callHandlers:1706 - Popen(['git', 'cat-file', '--batch-check'], cwd=/home/ziwang/projects/gr00t-wsg-teleop, stdin=<valid stream>, shell=False, universal_newlines=False)
2026-03-26 20:40:44.544 | INFO     | groot.rl.utils.helpers:pre_process_config:45 - obs_dims: {'base_lin_vel': 3, 'base_ang_vel': 3, 'projected_gravity': 3, 'actions': 31, 'stage': 5, 'delta_actions': 11, 'dof_pos': 43, 'dof_vel': 43, 'placement_pos': 2, 'table_pelvis_transform': 9, 'hold_fingers_tips_force': 12, 'hold_obj_transform': 9, 'hold_hand_object_transform': 9, 'target_place_pos': 3, 'grasp_fingers_tips_force': 12, 'grasp_obj_transform': 9, 'grasp_hand_object_transform': 9, 'target_lift_pos': 3, 'b_homie_commands': 7, 'e_homie_dof_pos': 29, 'f_homie_dof_vel': 29, 'c_homie_base_ang_vel': 3, 'd_homie_projected_gravity': 3, 'homie_torso_ang_vel': 3, 'homie_torso_projected_gravity': 3, 'g_homie_body_actions': 15}
2026-03-26 20:40:44.562 | INFO     | groot.rl.utils.helpers:pre_process_config:64 - auxiliary_obs_dims: {'history_long': 3285, 'history_short': 219, 'a_history_homie': 430}
2026-03-26 20:40:44.563 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: base_lin_vel has dim: 3
2026-03-26 20:40:44.564 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: base_ang_vel has dim: 3
2026-03-26 20:40:44.565 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: projected_gravity has dim: 3
2026-03-26 20:40:44.566 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: actions has dim: 31
2026-03-26 20:40:44.567 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: stage has dim: 5
2026-03-26 20:40:44.568 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: delta_actions has dim: 11
2026-03-26 20:40:44.569 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: dof_pos has dim: 43
2026-03-26 20:40:44.570 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: dof_vel has dim: 43
2026-03-26 20:40:44.571 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: placement_pos has dim: 2
2026-03-26 20:40:44.572 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: table_pelvis_transform has dim: 9
2026-03-26 20:40:44.573 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: hold_fingers_tips_force has dim: 12
2026-03-26 20:40:44.574 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: hold_obj_transform has dim: 9
2026-03-26 20:40:44.575 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: hold_hand_object_transform has dim: 9
2026-03-26 20:40:44.576 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: target_place_pos has dim: 3
2026-03-26 20:40:44.577 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: grasp_fingers_tips_force has dim: 12
2026-03-26 20:40:44.578 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: grasp_obj_transform has dim: 9
2026-03-26 20:40:44.579 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: grasp_hand_object_transform has dim: 9
2026-03-26 20:40:44.581 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: target_lift_pos has dim: 3
2026-03-26 20:40:44.582 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - actor_obs: b_homie_commands has dim: 7
2026-03-26 20:40:44.583 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: base_lin_vel has dim: 3
2026-03-26 20:40:44.584 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: base_ang_vel has dim: 3
2026-03-26 20:40:44.585 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: projected_gravity has dim: 3
2026-03-26 20:40:44.585 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: actions has dim: 31
2026-03-26 20:40:44.586 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: stage has dim: 5
2026-03-26 20:40:44.587 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: delta_actions has dim: 11
2026-03-26 20:40:44.588 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: dof_pos has dim: 43
2026-03-26 20:40:44.589 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: dof_vel has dim: 43
2026-03-26 20:40:44.590 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: placement_pos has dim: 2
2026-03-26 20:40:44.591 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: table_pelvis_transform has dim: 9
2026-03-26 20:40:44.592 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: hold_fingers_tips_force has dim: 12
2026-03-26 20:40:44.593 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: hold_obj_transform has dim: 9
2026-03-26 20:40:44.594 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: hold_hand_object_transform has dim: 9
2026-03-26 20:40:44.595 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: target_place_pos has dim: 3
2026-03-26 20:40:44.596 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: grasp_fingers_tips_force has dim: 12
2026-03-26 20:40:44.597 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: grasp_obj_transform has dim: 9
2026-03-26 20:40:44.598 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: grasp_hand_object_transform has dim: 9
2026-03-26 20:40:44.599 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: target_lift_pos has dim: 3
2026-03-26 20:40:44.600 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - critic_obs: b_homie_commands has dim: 7
2026-03-26 20:40:44.601 | INFO     | groot.rl.utils.helpers:pre_process_config:77 - homie_obs: a_history_homie has dim: 430
2026-03-26 20:40:44.601 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: b_homie_commands has dim: 7
2026-03-26 20:40:44.602 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: c_homie_base_ang_vel has dim: 3
2026-03-26 20:40:44.603 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: d_homie_projected_gravity has dim: 3
2026-03-26 20:40:44.604 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: e_homie_dof_pos has dim: 29
2026-03-26 20:40:44.605 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: f_homie_dof_vel has dim: 29
2026-03-26 20:40:44.607 | INFO     | groot.rl.utils.helpers:pre_process_config:74 - homie_obs: g_homie_body_actions has dim: 15
2026-03-26 20:40:44.608 | INFO     | groot.rl.utils.helpers:pre_process_config:85 - algo_obs_dim_dict: {'actor_obs': 226, 'critic_obs': 226, 'homie_obs': 516}
2026-03-26 20:40:44.608 | DEBUG    | groot.rl.utils.helpers:pre_process_config:96 - PPO CONFIG
2026-03-26 20:40:44.608 | DEBUG    | groot.rl.utils.helpers:pre_process_config:98 - {'actor': {'input_dim': ['actor_obs'], 'output_dim': ['robot_action_dim'], 'layer_config': {'type': 'MLP', 'hidden_dims': [512, 256, 128], 'activation': 'ELU'}}, 'critic': {'type': 'MLP', 'input_dim': ['critic_obs'], 'output_dim': [1], 'layer_config': {'type': 'MLP', 'hidden_dims': [512, 256, 128], 'activation': 'ELU'}}}
2026-03-26 20:40:44.809 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:174 - [TELEMETRY] Rank 0: Entering IsaacSim.__init__ on device cuda:0
2026-03-26 20:40:44.810 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:179 - [TELEMETRY] Rank 0: CUDA device idx=1, name=NVIDIA RTX 5880 Ada Generation, memory reserved=0.0MB, memory allocated=0.0MB
2026-03-26 20:40:44.819 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:227 - IsaacSim initialized.
2026-03-26 20:40:44.820 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:229 - [INFO]: Base environment:
2026-03-26 20:40:44.820 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:230 - 	Environment device    : cuda:0
2026-03-26 20:40:44.820 | INFO     | groot.rl.simulator.isaacsim.isaacsim:__init__:231 - 	Physics step-size     : 0.005
